task,seed,stage,category,step,entered_boost_rank,entered_difference,entered_p,entered_p_rank,entered_q,entered_q_rank,entered_rc,entered_token,exited_boost_rank,exited_difference,exited_p,exited_p_rank,exited_q,exited_q_rank,exited_rc,exited_token,index,only_action_l2_vs_correct,only_residual_cosine_vs_correct,undo_action_l2_vs_boost,undo_residual_cosine_vs_boost
open_drawer,38,late,both_fail,99,45,0.0005832733288674051,0.0032097313690842362,46,0.002626458040216831,51,"[13, 7]",215,47,-0.0009951119453698882,0.003238850863915897,45,0.004233962809285785,39,"[5, 7]",87,0,0.0105885471947052,0.9991492156294365,0.0105885471947052,0.9991492156294365
open_drawer,39,late,both_success,99,49,0.0002967691342322409,0.0031553548655469327,51,0.002858585731314692,55,"[14, 6]",230,51,-0.000933270505143574,0.0031846690571906773,50,0.004117939562334251,46,"[11, 13]",189,0,0.053704286217689495,0.9605355897666193,0.053704286217689495,0.9605355897666193
open_drawer,40,early,both_success,13,36,0.0031401608419276794,0.005155300922230338,39,0.0020151400803026585,79,"[13, 5]",213,37,-0.004939335492343257,0.006427368433657043,35,0.0113667039260003,29,"[0, 13]",13,0,0.01845227626608864,0.8848578659722622,0.01845227626608864,0.8848578659722622
open_drawer,40,late,both_success,99,29,0.003640276236474892,0.00793199458279371,32,0.004291718346318818,47,"[14, 1]",225,32,-0.002667877952929427,0.008180287107546069,31,0.010848165060475496,26,"[7, 1]",113,0,0.0,0.9957983884087406,0.0,0.9957983884087406
open_drawer,41,early,rescue,13,35,0.004105578313271067,0.007248484456312932,44,0.003142906143041865,61,"[9, 12]",156,45,-0.0062352987550126065,0.007461155013610055,41,0.013696453768622661,23,"[11, 8]",184,0,0.0,0.9943565851334276,0.0,0.99523674439036
open_drawer,41,early,rescue,13,38,0.0037086910797039466,0.006612663472303367,48,0.0029039723925994203,62,"[7, 8]",120,44,-0.0008599394671059551,0.007503201800722824,40,0.00836314126782878,37,"[13, 9]",217,1,0.0,0.9934555808826653,0.01211023845859599,0.9926580372157068
open_drawer,41,early,rescue,13,40,0.0028185799887616176,0.006726280960939536,47,0.003907700972177918,56,"[5, 14]",94,43,-0.007986730062629312,0.007900671399836218,39,0.01588740146246553,21,"[11, 7]",183,2,0.014215840469388397,0.9836506010050432,0.014215840469388397,0.9843210237949248
open_drawer,41,middle,rescue,56,34,0.0020964594694444,0.006180504534339608,38,0.004084045064895208,45,"[8, 11]",139,39,-0.002636778342637751,0.006304068111214003,37,0.008940846453851754,29,"[11, 5]",181,0,0.0023339916011866357,0.9328684359712512,0.0023339916011866357,0.9277114799597912
open_drawer,41,middle,rescue,56,36,0.002218799318730107,0.005625503491163439,40,0.0034067041724333324,50,"[9, 11]",155,38,-5.726285860436012e-05,0.006414579452008929,36,0.006471842310613289,34,"[7, 6]",118,1,0.0,0.9804928752530622,0.0,0.9693324000401846
open_drawer,42,early,both_fail,13,46,0.0012064768543845793,0.002304742763545277,49,0.0010982659091606979,89,"[12, 10]",202,48,-0.0014270394338197026,0.0024934076971489584,46,0.003920447130968661,55,"[0, 2]",2,0,0.012636302639456365,0.9955284546676864,0.012636302639456365,0.9955284546676864
open_drawer,42,middle,both_fail,56,31,0.0012658328443858168,0.003074125375983314,38,0.0018082925315974971,58,"[14, 7]",231,33,-0.0010927536933841666,0.0035881030845260815,32,0.004680856777910248,30,"[8, 10]",138,0,0.0,0.9988015367503968,0.0,0.9988015367503968
open_drawer,42,late,both_fail,99,44,0.0009714110599409469,0.002603317477364255,51,0.001631906417423308,67,"[14, 9]",233,49,-7.406435958683816e-05,0.0028635905481896114,47,0.0029376549077764495,51,"[1, 5]",21,0,0.0023339916011866357,0.9727878901509802,0.0023339916011866357,0.9727878901509802
open_drawer,43,late,harm,99,34,0.0005708609124696696,0.006864733085143347,35,0.006293872172673677,37,"[12, 5]",197,35,-0.0016329010569056755,0.0070584542500772215,34,0.008691355306982897,29,"[10, 14]",174,0,0.0,0.996427767838258,0.0,0.996427767838258
open_drawer,44,early,both_fail,13,5,0.006622969303528566,0.032227990168226764,7,0.025605020864698198,10,"[8, 13]",141,7,-0.0011923258085969543,0.03300404800497185,6,0.034196373813568805,4,"[9, 13]",157,0,0.12832491244872407,0.7147531805388464,0.12832491244872407,0.7147531805388464
open_drawer,44,middle,both_fail,56,26,0.005048671913045773,0.011207434691595197,30,0.006158762778549424,47,"[6, 11]",107,29,0.0020064579352383465,0.012149330225690355,25,0.010142872290452009,28,"[0, 0]",0,0,0.0,0.9832204921175188,0.0,0.9832204921175188
open_drawer,44,late,both_fail,99,48,0.0011571288713630007,0.0032860509926327,51,0.0021289221212696992,61,"[7, 5]",117,53,-0.000683533414842685,0.0033756977173733473,48,0.004059231132216032,47,"[10, 6]",166,0,0.0,0.9965357495807546,0.0,0.9965357495807546
open_drawer,45,early,both_success,13,50,0.0009072368397996786,0.002389365472771858,54,0.0014821286329721795,81,"[13, 5]",213,52,-0.008055606476009657,0.0026948467588767833,51,0.01075045323488644,29,"[9, 9]",153,0,0.1848617165810575,0.9754368261788058,0.1848617165810575,0.9754368261788058
open_drawer,45,middle,both_success,56,28,0.001914253195271754,0.0041406764646168435,30,0.0022264232693450896,37,"[14, 1]",225,31,-4.219797290317719e-06,0.004216346242096643,29,0.004220566039386961,28,"[15, 4]",244,0,0.0,0.9574961040138699,0.0,0.9574961040138699
open_drawer,46,early,both_fail,13,29,0.005983226692008309,0.00853840402626603,38,0.002555177334257722,70,"[11, 9]",185,41,-0.007647656762324064,0.009322406201684962,33,0.016970062964009026,17,"[7, 6]",118,0,0.0,0.9965980029921568,0.0242467881557795,0.9958237496393407
open_drawer,46,early,both_fail,13,33,0.0047611405404366786,0.007957536625977353,42,0.003196396085540674,64,"[10, 5]",165,39,-0.00670692453391606,0.009443103536360457,32,0.016150028070276518,19,"[9, 14]",158,1,0.007059031463136856,0.957865303879915,0.007059031463136856,0.9589822265003906
open_drawer,46,early,both_fail,13,35,0.003205422867008377,0.008465183754349521,39,0.005259760887341145,44,"[11, 8]",184,37,-0.0028838465444396486,0.009670515128519724,31,0.012554361672959372,25,"[6, 4]",100,2,0.0,0.9916939870216588,0.0,0.9902263781320674
open_drawer,46,late,both_fail,99,46,0.0005577735748703903,0.002386173811589373,49,0.0018284002367189827,59,"[12, 6]",198,50,-0.00045605687053876503,0.0024385860514445647,48,0.0028946429219833297,41,"[11, 11]",187,0,0.0,0.9982525316582056,0.0,0.9982525316582056
open_drawer,47,middle,both_fail,56,31,0.0029204830690622275,0.005229481159532698,35,0.0023089980904704706,61,"[12, 3]",195,34,-0.0022113936054399767,0.0057575235650816625,33,0.00796891717052164,28,"[13, 9]",217,0,0.008458109193248475,0.9783590098966711,0.008458109193248475,0.9783590098966711
open_drawer,47,late,both_fail,99,30,0.0029294927224197543,0.005196040321156916,35,0.0022665475987371617,61,"[12, 3]",195,34,-0.002163786314980344,0.005727203978036944,33,0.007890990293017288,28,"[13, 9]",217,0,0.0,0.9784870413550412,0.0,0.9784870413550412
open_drawer,48,early,both_fail,13,5,0.006622969303528566,0.032227990168226764,7,0.025605020864698198,10,"[8, 13]",141,7,-0.0011923258085969543,0.03300404800497185,6,0.034196373813568805,4,"[9, 13]",157,0,0.12832491244872407,0.7147531805388464,0.12832491244872407,0.7147531805388464
open_drawer,48,middle,both_fail,56,26,0.005048671913045773,0.011207434691595197,30,0.006158762778549424,47,"[6, 11]",107,29,0.0020064579352383465,0.012149330225690355,25,0.010142872290452009,28,"[0, 0]",0,0,0.0,0.9832204921175188,0.0,0.9832204921175188
open_drawer,48,late,both_fail,99,48,0.0011571288713630007,0.0032860509926327,51,0.0021289221212696992,61,"[7, 5]",117,53,-0.000683533414842685,0.0033756977173733473,48,0.004059231132216032,47,"[10, 6]",166,0,0.0,0.9965357495807546,0.0,0.9965357495807546
open_drawer,49,early,both_fail,13,27,0.006764286919668623,0.00763833246414496,35,0.0008740455444763365,115,"[11, 8]",184,33,-0.0033422508122384342,0.009871467648976914,28,0.013213718461215348,23,"[6, 4]",100,0,0.0,0.9952345278484288,0.0,0.9952345278484288
open_drawer,49,middle,both_fail,56,29,0.000238223862995603,0.007074108587253281,30,0.006835884724257678,30,"[7, 3]",115,30,-0.004377519360117929,0.007075483703371977,29,0.011453003063489906,17,"[11, 10]",186,0,0.0,0.9799749774065679,0.0,0.9799749774065679
open_drawer,49,late,both_fail,99,29,0.000238223862995603,0.007074108587253281,30,0.006835884724257678,30,"[7, 3]",115,30,-0.004377519360117929,0.007075483703371977,29,0.011453003063489906,17,"[11, 10]",186,0,0.0,0.9799749774065679,0.0,0.9799749774065679
open_drawer,50,late,harm,99,34,0.0005708609124696696,0.006864733085143347,35,0.006293872172673677,37,"[12, 5]",197,35,-0.0016329010569056755,0.0070584542500772215,34,0.008691355306982897,29,"[10, 14]",174,0,0.0,0.996427767838258,0.0,0.996427767838258
open_drawer,51,middle,both_fail,56,39,0.0011997335550292317,0.0029901100617886534,47,0.0017903765067594217,78,"[13, 6]",214,40,-0.0009701941474700533,0.0033813685186748705,39,0.004351562666144924,38,"[0, 0]",0,0,0.0,0.9922334295471161,0.0,0.9922334295471161
open_drawer,51,late,both_fail,99,39,0.0011997335550292317,0.0029901100617886534,47,0.0017903765067594217,78,"[13, 6]",214,40,-0.0009701941474700533,0.0033813685186748705,39,0.004351562666144924,38,"[0, 0]",0,0,0.0,0.9922334295471161,0.0,0.9922334295471161
open_drawer,52,early,both_success,13,46,0.0007960385938019145,0.007562821968913729,49,0.006766783375111814,52,"[11, 6]",182,49,0.00012336531337163708,0.007695896776582909,48,0.007572531463211272,44,"[9, 9]",153,0,0.018671932809493114,0.9461062707388771,0.018671932809493114,0.9461062707388771
open_drawer,52,late,both_success,99,31,0.002769394410609944,0.0071761565941488165,36,0.004406762183538872,47,"[9, 3]",147,34,0.0004191868450353969,0.007811115764414926,33,0.007391928919379529,35,"[8, 2]",130,0,0.0,0.9884011724682316,0.0,0.9892464999796153
open_drawer,52,late,both_success,99,32,0.0030153397933928242,0.006982559395115548,38,0.003967219601722724,50,"[9, 5]",149,35,-0.0001220587022879166,0.007954073329065607,32,0.008076132031353524,31,"[6, 4]",100,1,0.0,0.9986348501749188,0.0,0.9984820480640104
open_drawer,53,early,both_fail,13,40,0.0031327374083063375,0.006425156829754419,46,0.0032924194214480817,68,"[10, 5]",165,47,-0.004647542856844906,0.006775632083892916,44,0.011423174940737822,25,"[8, 14]",142,0,0.04580659706802931,0.9825653718236506,0.0,0.9832226408589401
open_drawer,53,early,both_fail,13,42,0.003009524941934399,0.006288269100537576,47,0.0032787441586031767,69,"[12, 8]",200,45,-0.007395614818025471,0.007059403891346333,43,0.014455018709371804,20,"[9, 13]",157,1,0.0,0.9706682291299802,0.04580659706802931,0.9786384712699343
open_drawer,53,late,both_fail,99,37,0.0025533075112770167,0.005029439311597023,42,0.002476131800320006,64,"[8, 7]",135,42,-0.0022051134467289905,0.005462839244275093,41,0.007667952691004083,31,"[4, 10]",74,0,0.009335966404746543,0.9959667341526928,0.009335966404746543,0.9959667341526928
open_drawer,54,late,both_fail,99,4,0.01139217647933383,0.04245750245125682,5,0.031065325971922988,11,"[10, 9]",169,5,-0.0027485753993261516,0.047443498304622446,4,0.0501920737039486,3,"[10, 7]",167,0,0.0,0.9777364987196674,0.0,0.9777364987196674
open_drawer,55,early,rescue,13,42,0.0024115634851539936,0.007310153253652679,47,0.004898589768498686,58,"[11, 8]",184,48,2.630287588892364e-05,0.007799996998681521,45,0.0077736941227925975,42,"[10, 2]",162,0,0.06786291337358893,0.9168758680099934,0.07591282847462495,0.9211104127429832
open_drawer,55,early,rescue,13,44,0.0028518859550979124,0.006780756130764943,49,0.0039288701756670305,67,"[11, 5]",181,47,-0.0028616512140391716,0.007814067853043616,44,0.010675719067082787,31,"[0, 13]",13,1,0.03935827499043698,0.9380112028340593,0.052023613154888126,0.946534330669031
open_drawer,55,late,rescue,99,43,0.0016969458827731784,0.004630208155336084,48,0.0029332622725629053,62,"[9, 3]",147,48,-0.00014205327006252058,0.0050025370433036545,45,0.005144590313366175,43,"[9, 12]",156,0,0.0,0.9939466060988342,0.0,0.9941395639255172
open_drawer,55,late,rescue,99,45,0.0007445370114938614,0.004829872536152537,47,0.004085335524658676,51,"[6, 6]",102,47,4.930936477165991e-05,0.005003457585548468,44,0.004954148220776808,45,"[13, 5]",213,1,0.0,0.9987882021747636,0.0,0.9987295488039146
open_drawer,56,early,both_success,13,30,0.0041991590963855975,0.007855724843544859,37,0.003656565747159261,68,"[12, 7]",199,36,-0.006349724266900735,0.0086374924945039,33,0.014987216761404635,21,"[10, 11]",171,0,0.042354188778821134,0.9813157101652341,0.042354188778821134,0.9813157101652341
open_drawer,56,middle,both_success,56,16,0.0023514261122299113,0.012612556107004652,22,0.01026112999477474,28,"[12, 0]",192,24,-0.0004812654947071813,0.012643710015825862,21,0.013124975510533043,20,"[11, 5]",181,0,0.021820235074341325,0.734320017202801,0.05577435827719032,0.7383743406108318
open_drawer,56,middle,both_success,56,18,0.002745566773144985,0.012384576904918827,23,0.009639010131773842,30,"[9, 6]",150,23,-0.0018435963050004046,0.01270174792698839,20,0.014545344231988794,17,"[10, 8]",168,1,0.0,0.9853129216540492,0.034749832258505,0.9869352010174984
open_drawer,56,late,both_success,99,18,0.0038668813924756414,0.011058019663925082,24,0.007191138271449441,34,"[14, 1]",225,19,-0.0054203079656677325,0.01284949208269601,18,0.018269800048363743,12,"[13, 4]",212,0,0.0,0.9839383830647799,0.0,0.9839383830647799
open_drawer,57,late,both_fail,99,33,0.0029431898268712387,0.00416822129530594,43,0.001225031468434701,81,"[12, 7]",199,41,-0.0009681339436264967,0.004338123559710149,39,0.005306257503336646,37,"[15, 13]",253,0,0.0,0.9953737515925287,0.0,0.9956712567147064
open_drawer,57,late,both_fail,99,38,0.0005551845380311693,0.004225511080444645,41,0.003670326542413476,53,"[8, 5]",133,40,-0.002570253120611987,0.004350295573560146,38,0.006920548694172133,32,"[1, 4]",20,1,0.0,0.996619273055279,0.0,0.996505555488442
open_drawer,58,early,rescue,13,47,0.0019065073513771483,0.005670522317213937,50,0.003764014965836789,61,"[6, 5]",101,52,-0.0006560263001356616,0.005911997124179757,49,0.006568023424315419,49,"[9, 3]",147,0,0.0,0.9983407841538187,0.0,0.9985206185795679
open_drawer,58,early,rescue,13,48,0.002850154940411234,0.005141643386178635,55,0.002291488445767401,78,"[7, 12]",124,51,-0.0023833819006740435,0.006140073211033708,48,0.008523455111707752,40,"[11, 8]",184,1,0.0,0.988011663273053,0.0,0.9883369777964169
open_drawer,58,late,rescue,99,30,0.003734916517924793,0.008638359888174206,34,0.004903443370249413,54,"[7, 9]",121,34,-0.003530100162482253,0.009604861226450885,30,0.013134961388933138,25,"[8, 6]",134,0,0.0,0.982321625091377,0.0,0.982321625091377
open_drawer,59,early,both_fail,13,32,0.006000834778966435,0.009792694404242455,38,0.0037918596252760205,69,"[12, 10]",202,38,-0.002023420840309967,0.010240067396032343,35,0.01226348823634231,28,"[6, 10]",106,0,0.0035295157315684555,0.9230422377211044,0.0,0.9203108622318505
open_drawer,59,early,both_fail,13,35,0.0019021747561914935,0.009503292215666889,39,0.007601117459475395,40,"[8, 6]",134,37,-0.004080596424343179,0.010294901110500024,34,0.014375497534843204,21,"[8, 2]",130,1,0.0035295157315684555,0.9949873089159309,0.0,0.9941035709935316
open_drawer,59,middle,both_fail,56,57,0.0010234567459898253,0.0041180464049605705,60,0.003094589658970745,65,"[9, 2]",146,60,-0.0017625636685390297,0.004156873299562497,58,0.005919436968101527,52,"[5, 2]",82,0,0.0,0.9547081310283313,0.0,0.9547081310283313
open_drawer,59,late,both_fail,99,33,0.0014748472840055175,0.004052047354235876,36,0.002577200070230359,51,"[11, 7]",183,36,-0.0005096541212012192,0.004085987088451807,34,0.004595641209653026,33,"[9, 8]",152,0,0.18628445374750305,0.8611705021789325,0.18628445374750305,0.8611705021789325
open_drawer,60,early,both_success,13,44,0.0012800707834602011,0.0047667042869047,46,0.0034866335034444986,56,"[12, 8]",200,46,-0.01006113607411713,0.005092128936236551,45,0.01515326501035368,17,"[9, 13]",157,0,0.0,0.9142245883284499,0.0,0.9142245883284499
open_drawer,60,middle,both_success,56,56,0.0009029853077367255,0.0022552909870374276,58,0.001352305679300702,69,"[12, 6]",198,59,-0.00018825534069347215,0.002306854606919924,56,0.0024951099476133963,53,"[5, 7]",87,0,0.0,0.9964773976826553,0.0,0.9964773976826553
open_drawer,60,late,both_success,99,35,0.0020658450403791004,0.0039056409295232927,39,0.001839795889144192,46,"[8, 12]",140,40,-0.0005339925644289069,0.004093613122405399,36,0.0046276056868343055,34,"[11, 14]",190,0,0.0,0.958340907035192,0.0,0.9585224335403275
open_drawer,60,late,both_success,99,37,0.0016707211927925372,0.0036171033025135958,40,0.0019463821097210586,45,"[13, 9]",217,38,0.0003217365392814541,0.004244938803712429,35,0.003923202264430975,35,"[7, 0]",112,1,0.0,0.9928254450332032,0.0,0.9937670815952401
open_drawer,61,middle,both_fail,56,28,0.004218957660497624,0.0051273385154100145,39,0.0009083808549123902,91,"[11, 8]",184,37,-0.0013436959077639844,0.005569250796611348,35,0.006912946704375332,36,"[12, 11]",203,0,0.0,0.989987363202746,0.0,0.989987363202746
open_drawer,61,late,both_fail,99,28,0.004218957660497624,0.0051273385154100145,39,0.0009083808549123902,91,"[11, 8]",184,37,-0.0013436959077639844,0.005569250796611348,35,0.006912946704375332,36,"[12, 11]",203,0,0.0,0.989987363202746,0.0,0.989987363202746
open_drawer,62,early,both_fail,13,7,0.014680844135821294,0.018770256545789947,14,0.004089412409968654,64,"[10, 6]",166,16,-0.017583270173905433,0.020455255257182097,10,0.03803852543108753,2,"[7, 5]",117,0,0.01263630263945642,0.9979625474037706,0.0,0.9967970305177818
open_drawer,62,early,both_fail,13,13,0.012474204961621936,0.014738718920409339,18,0.0022645139587874033,89,"[10, 5]",165,15,-0.005952245290274799,0.02080686247019517,9,0.02675910776046997,8,"[11, 11]",187,1,0.0,0.9854523055020062,0.01263630263945642,0.9851424831666183
open_drawer,63,early,both_success,13,45,0.0016684640323990658,0.006780072173732493,48,0.005111608141333427,52,"[4, 12]",76,51,-0.0009280092784900162,0.00687593532070223,47,0.007803944599192246,37,"[8, 4]",132,0,0.013872963507970182,0.9639054520300442,0.10754148291627601,0.968341906757295
open_drawer,63,early,both_success,13,46,0.0013684302607750434,0.006776328889376063,50,0.00540789862860102,48,"[6, 5]",101,49,-0.0021050358574321365,0.007139959273063553,46,0.00924499513049569,30,"[9, 6]",150,1,0.0,0.9878925049863438,0.0,0.9935211452204528
open_drawer,63,early,both_success,13,47,0.001798308126029195,0.006272570152788552,51,0.004474262026759357,54,"[14, 0]",224,48,-0.0009858910172301696,0.0071633973940040865,45,0.008149288411234256,33,"[8, 5]",133,2,0.08687458064626241,0.9479150515448231,0.06271982877768274,0.9542359257405805
